4.025000000000000244e-01 9.999999995598061187e-01
4.035000000000000253e-01 9.999999996602555452e-01
4.045000000000000262e-01 9.999999997183686151e-01
4.055000000000000271e-01 9.999999997550370612e-01
4.065000000000000280e-01 9.999999997791081396e-01
4.074999999999999734e-01 9.999999997949062802e-01
4.084999999999999742e-01 9.999999998046928962e-01
4.094999999999999751e-01 9.999999998096202880e-01
4.104999999999999760e-01 9.999999998101717358e-01
4.114999999999999769e-01 9.999999998062515383e-01
4.124999999999999778e-01 9.999999997972122134e-01
4.134999999999999787e-01 9.999999997814977837e-01
4.144999999999999796e-01 9.999999997559597675e-01
4.154999999999999805e-01 9.999999997141090224e-01
4.164999999999999813e-01 9.999999996404552727e-01
4.174999999999999822e-01 9.999999994881986209e-01
4.184999999999999831e-01 9.999999990232091296e-01
4.194999999999999840e-01 5.020216405460111719e-01
4.204999999999999849e-01 9.042996588546174867e-10
4.214999999999999858e-01 4.381560440489992647e-10
4.224999999999999867e-01 2.845002164277888309e-10
4.234999999999999876e-01 2.088028260736680414e-10
4.244999999999999885e-01 1.642351975695146073e-10
4.254999999999999893e-01 1.351798508093196079e-10
4.264999999999999902e-01 1.149736980313345519e-10
4.274999999999999911e-01 1.002870203939094392e-10
4.284999999999999920e-01 8.928037867868357151e-11
4.294999999999999929e-01 8.085479488087621375e-11
4.304999999999999938e-01 7.432113159770315421e-11
4.314999999999999947e-01 6.922855525767053720e-11
4.324999999999999956e-01 6.526914334342931284e-11
4.334999999999999964e-01 6.223251203222261770e-11
4.344999999999999973e-01 5.997398803939204911e-11
4.354999999999999982e-01 5.839884318279942966e-11
4.364999999999999991e-01 5.744372045541151066e-11
4.375000000000000000e-01 5.708086863225181298e-11
4.385000000000000009e-01 5.730656093838766442e-11
4.395000000000000018e-01 5.814625143488114838e-11
4.405000000000000027e-01 5.965898249948109415e-11
4.415000000000000036e-01 6.193973638232804667e-11
4.425000000000000044e-01 6.514078246402195058e-11
4.435000000000000053e-01 6.948777453617010266e-11
4.445000000000000062e-01 7.532499410208978343e-11
4.455000000000000071e-01 8.318417483489992306e-11
4.465000000000000080e-01 9.392263059159332180e-11
4.475000000000000089e-01 1.089878918467576065e-10
4.485000000000000098e-01 1.310195329855880699e-10
4.495000000000000107e-01 1.653403250425318383e-10
4.505000000000000115e-01 2.244465183920177501e-10
4.515000000000000124e-01 3.460050291188091620e-10
4.525000000000000133e-01 7.187888654878032618e-10
4.535000000000000142e-01 6.456959253436885815e-01
4.545000000000000151e-01 9.999999991923502751e-01
4.555000000000000160e-01 9.999999995613134685e-01
4.565000000000000169e-01 9.999999996749013853e-01
4.575000000000000178e-01 9.999999997205809565e-01
4.585000000000000187e-01 9.999999997325945689e-01
4.595000000000000195e-01 9.999999997150542663e-01
4.605000000000000204e-01 9.999999996479341791e-01
4.615000000000000213e-01 9.999999994068332621e-01
4.625000000000000222e-01 1.021239990474960974e-01
4.635000000000000231e-01 4.438225220284336814e-10
4.645000000000000240e-01 1.953745370112548730e-10
4.655000000000000249e-01 1.159270703069100722e-10
4.665000000000000258e-01 7.810330581944451763e-11
4.675000000000000266e-01 5.658746410450821353e-11
4.685000000000000275e-01 4.302161326965394338e-11
4.694999999999999729e-01 3.386864999966002017e-11
4.704999999999999738e-01 2.738833925812145108e-11
4.714999999999999747e-01 2.263080780995251891e-11
4.724999999999999756e-01 1.903823610126614779e-11
4.734999999999999765e-01 1.626352602706383461e-11
4.744999999999999774e-01 1.408080445283758703e-11
4.754999999999999782e-01 1.233784937859516244e-11
4.764999999999999791e-01 1.092872948106908123e-11
4.774999999999999800e-01 9.778096067543824113e-12
4.784999999999999809e-01 8.831246911987788391e-12
4.794999999999999818e-01 8.047672322835604690e-12
4.804999999999999827e-01 7.397123952376694016e-12
4.814999999999999836e-01 6.856832002450260354e-12
4.824999999999999845e-01 6.409562201585750129e-12
4.834999999999999853e-01 6.042412631797019227e-12
4.844999999999999862e-01 5.745954347249629567e-12
4.854999999999999871e-01 5.513779086878010098e-12
4.864999999999999880e-01 5.342150198078910111e-12
4.874999999999999889e-01 5.230176618167984434e-12
4.884999999999999898e-01 5.180124828804855024e-12
4.894999999999999907e-01 5.198403507940886770e-12
4.904999999999999916e-01 5.297425900949384464e-12
4.914999999999999925e-01 5.499285676749185703e-12
4.924999999999999933e-01 5.843193349542154905e-12
4.934999999999999942e-01 6.402145080977094139e-12
4.944999999999999951e-01 7.324485688534341251e-12
4.954999999999999960e-01 8.959006581436518380e-12
4.964999999999999969e-01 1.235546942877226119e-11
4.974999999999999978e-01 2.276790422384235787e-11
4.984999999999999987e-01 4.993100686857148141e-01
4.994999999999999996e-01 9.999999999805544437e-01
